autor,titulo,seccion,fecha,es_sindicado,error,ruta,vistas
Elba Reyes,Los 10 relojes más exclusivos y caros del mundo en 2026,lifestyle,2026-03-02T15:49:10-04:00,False,,/lifestyle/los-10-relojes-mas-exclusivos-y-caros-del-mundo-en-2026/,144
Rodrigo Muñoz,Amazon inicia operaciones en República Dominicana: Todo lo que debes saber,república dominicana,2025-08-28T13:05:43-04:00,False,,/money-invest/republica-dominicana/amazon-inicia-operaciones-en-republica-dominicana-todo-lo-que-debes-saber/,144
Jhojhanni Fiorini,Resultados de la lotería nacional del viernes 1 de mayo de 2026,actualidad,2026-05-02T07:16:36-04:00,False,,/actualidad/resultados-de-la-loteria-nacional-del-viernes-1-de-mayo-de-2026/,143
Gabriel Rico Albarrán,"Croacia, el amuleto de la suerte para Portugal en el Mundial",sport business,2026-07-01T17:59:33-04:00,False,,/empresas/sport-business/croacia-el-amuleto-de-la-suerte-para-portugal-en-el-mundial/,143
Andrea Mercedes,Temblor en Las Terrenas: CNS registra siete movimientos sísmicos adicionales,daily news,2026-07-15T11:54:12-04:00,False,,/money-invest/daily-news/temblor-las-terrenas-siete-sismos-adicionales/,143
Elba Reyes,¿Cuánto recaudó la película de Moana en su estreno? Las cifras de su tibio debut en cines,actualidad,2026-07-13T14:52:29-04:00,False,,/actualidad/cuanto-recaudo-la-pelicula-de-moana-en-su-estreno-las-cifras-de-su-tibio-debut-en-cines/,143
Elba Reyes,¿Cómo funciona la nueva herramienta de WhatsApp para chatear con alguien sin pedirle su número?,devices,2026-07-15T16:43:58-04:00,False,,/technology/devices/como-funciona-la-nueva-herramienta-de-whatsapp-para-chatear-con-alguien-sin-pedirle-su-numero/,143
Andrea Mercedes,"EE. UU. recauda US$ 13,000 millones por petróleo venezolano: ¿Dónde están esos fondos?",daily news,2026-07-23T16:15:52-04:00,False,,/money-invest/daily-news/us-13000-millones-petroleo-venezolano-estados-unidos/,143
Jhojhanni Fiorini,Cómo redactar un informe de experimento: Guía completa 2024 ,gestión,2024-09-11T18:08:51-04:00,False,,/empresas/gestion/como-redactar-un-informe-de-experimento-guia-completa-2024/,143
Elba Reyes,Netflix dejará de funcionar en estos televisores y celulares desde junio de 2026,devices,2026-05-27T11:18:22-04:00,False,,/technology/devices/netflix-dejara-de-funcionar-en-estos-televisores-y-celulares-desde-junio-de-2026/,143
Jhojhanni Fiorini,Calendario lunar 2026: los días que debes evitar para cortarte el cabello ,actualidad,2026-03-16T17:35:21-04:00,False,,/actualidad/calendario-lunar-2026-los-dias-que-debes-evitar-para-cortarte-el-cabello/,142
Andrea Mercedes,Video | El volcán Etna entra en erupción en Sicilia: Cierran aeropuertos por la ceniza,daily news,2026-07-06T17:10:53-04:00,False,,/money-invest/daily-news/video-el-volcan-etna-entra-en-erupcion-en-sicilia-cierran-aeropuertos-por-la-ceniza/,142
Andrea Mercedes,Presupuesto de República Dominicana para 2027: ¿Cuáles serán los sectores prioritarios y qué falta por definir?,daily news,2026-07-08T15:15:24-04:00,False,,/money-invest/daily-news/presupuesto-republica-dominicana-2027/,141
Jhojhanni Fiorini,"Si tu apellido está en esta lista, tu origen es español",lifestyle,2025-12-22T17:30:45-04:00,False,,/lifestyle/si-tu-apellido-esta-en-esta-lista-tu-origen-es-espanol/,140
Andrea Mercedes,¿Por qué está cayendo el dólar en América Latina y hasta cuándo continuará depreciándose?,daily news,2026-07-28T17:41:00-04:00,False,,/money-invest/daily-news/por-que-esta-cayendo-el-dolar-en-america-latina-y-hasta-cuando-continuara-depreciandose/,140
Elba Reyes,WhatsApp: el truco para no aparecer en línea y proteger tu privacidad,technology,2026-03-17T15:52:05-04:00,False,,/technology/whatsapp-el-truco-para-no-aparecer-en-linea-y-proteger-tu-privacidad/,140
Elba Reyes,¿Rosalía en el Mundial 2026? La inesperada propuesta de Aitana a la FIFA tras el pase de España a la final,trends,2026-07-15T13:01:27-04:00,False,,/mercado-women/trends/rosalia-en-el-mundial-2026-la-inesperada-propuesta-de-aitana-a-la-fifa-tras-el-pase-de-espana-a-la-final/,139
Karime Rivas,"Víctor Corniel: “La próxima revolución sanitaria será predictiva, conectada y humana”",mercado events,2026-06-02T19:30:44-04:00,False,,/mercado-exchange/victor-corniel-ia-y-medicina/,138
Andrea Mercedes,Fuerte sismo de magnitud 7.4 sacude México: ¿dónde fue y qué se sabe hasta ahora?,daily news,2026-07-17T12:00:01-04:00,False,,/money-invest/daily-news/sismo-magnitud-74-mexico-chiapas-epicentro/,138
Jhojhanni Fiorini,Celulares que se quedan sin WhatsApp el 1 de julio 2026: Lista completa,devices,2026-06-30T09:10:44-04:00,False,,/technology/devices/celulares-que-se-quedan-sin-whatsapp-el-1-de-julio-2026-lista-completa/,138
Elba Reyes,Esto son los lugares mas seguros para vivir en República Dominicana en 2026,turismo,2026-06-08T17:26:38-04:00,False,,/turismo/esto-son-los-lugares-mas-seguros-para-vivir-en-republica-dominicana-en-2026/,138
Elba Reyes,¿Cuándo empieza el torneo de béisbol LIDOM 2026-2027? Ya hay fecha oficial,actualidad,2026-06-18T16:04:21-04:00,False,,/actualidad/cuando-empieza-el-torneo-de-beisbol-lidom-2026-2027-ya-hay-fecha-oficial/,137
Karime Rivas,Lina García insta a empresarias a pasar de la gestión personal a empresas capaces de crecer,leadership,2026-07-30T11:14:04-04:00,False,,/mercado-women/leadership/lina-garcia-insta-a-gestionar-empresas-con-vision-y-estrategia/,137
Andrea Mercedes,Nayib Bukele será candidato a la reelección en las elecciones presidenciales de 2027 en El Salvador,daily news,2026-07-14T17:50:50-04:00,False,,/money-invest/daily-news/nayib-bukele-reeleccion-elecciones-2027-el-salvador/,137
Andrea Mercedes,¿Qué debes saber sobre las Pruebas Nacionales 2026 y cuándo son en República Dominicana?,daily news,2026-06-19T11:23:57-04:00,False,,/money-invest/daily-news/que-debes-saber-sobre-las-pruebas-nacionales-2026-y-cuando-son-en-republica-dominicana/,136
Ana Sosa,Cómo China utiliza la inteligencia artificial de código abierto para ganar influencia global,business,2026-07-27T10:55:58-04:00,True,,/business/como-china-utiliza-la-inteligencia-artificial-de-codigo-abierto-para-ganar-influencia-global/,136
Elba Reyes,De 17 a 43 años: los jugadores más jóvenes y más viejos del Mundial 2026,actualidad,2026-06-12T11:33:23-04:00,False,,/actualidad/de-17-a-43-anos-los-jugadores-mas-jovenes-y-mas-viejos-del-mundial-2026/,136
Karime Rivas,"Sandra Ortega, la heredera de Inditex que concentra la mayor fortuna y enfrenta a su exgestor",leadership,2026-07-30T12:19:09-04:00,False,,/mercado-women/leadership/sandra-ortega-mayor-heredera-de-inditex-enfrenta-a-su-gestor/,136
Elba Reyes,Precio del dólar hoy en República Dominicana este lunes 20 de julio de 2026,república dominicana,2026-07-20T08:52:11-04:00,False,,/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-lunes-20-de-julio-de-2026/,136
SIN_AUTOR,,,,False,404 Client Error: Not Found for url: https://revistamercado.do/money-invest/daily-news/turismo-lujo-republica-dominicana-nueva-era/,/money-invest/daily-news/turismo-lujo-republica-dominicana-nueva-era/,136
Jhojhanni Fiorini,¿Cuánto cuesta sacar la licencia en República Dominicana?,república dominicana,2026-02-10T16:00:58-04:00,False,,/money-invest/republica-dominicana/cuanto-cuesta-sacar-la-licencia-en-republica-dominicana/,136
Andrea Mercedes,¿El Mundial 2030 tendrá 64 equipos? El anuncio del presidente de la Conmebol que sacude a la FIFA,sport business,2026-07-20T17:29:39-04:00,False,,/money-invest/daily-news/mundial-2030-64-equipos-conmebol-fifa/,135
Jhojhanni Fiorini,Ranking del salario mínimo en Latinoamérica en 2026,money invest,2026-01-02T09:56:50-04:00,False,,/money-invest/ranking-del-salario-minimo-en-latinoamerica-en-2026/,135
Elba Reyes,10 vitaminas y suplementos que ayudan a bajar el colesterol,salud,2026-03-10T10:06:26-04:00,False,,/medihealth/salud/10-vitaminas-y-suplementos-que-ayudan-a-bajar-el-colesterol/,135
Elba Reyes,Precio del dólar hoy en República Dominicana este miércoles 22 de julio de 2026,república dominicana,2026-07-22T08:56:44-04:00,False,,/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-miercoles-22-de-julio-de-2026/,134
Elba Reyes,Cómo quitar Meta AI de WhatsApp y qué puedes hacer para limitarla,technology,2026-03-13T14:43:04-04:00,False,,/technology/como-quitar-meta-ai-de-whatsapp-y-que-puedes-hacer-para-limitarla/,134
Jhojhanni Fiorini,Resultados de la lotería nacional de este miércoles 20 de mayo de 2026,actualidad,2026-05-21T03:57:13-04:00,False,,/actualidad/resultados-de-la-loteria-nacional-de-este-miercoles-20-de-mayo-de-2026/,133
Jhojhanni Fiorini,"Francia vs Marruecos EN VIVO: horario, canales de TV y dónde ver los cuartos de final del Mundial 2026",actualidad,2026-07-09T10:05:37-04:00,False,,/actualidad/francia-vs-marruecos-en-vivo-horario-canales-de-tv-y-donde-ver-los-cuartos-de-final-del-mundial-2026/,133
Elba Reyes,La princesa Leonor termina su formación militar y recibe la Gran Cruz del Mérito Aeronáutico,mercado women,2026-07-10T13:11:54-04:00,False,,/mercado-women/la-princesa-leonor-termina-su-formacion-militar-y-recibe-la-gran-cruz-del-merito-aeronautico/,133
Jhojhanni Fiorini,¿Cuáles son los países con peor tráfico en Latinoamérica? El ranking de los minutos perdidos al día,internacional,2026-07-13T17:04:16-04:00,False,,/money-invest/daily-news/cuales-son-los-paises-con-peor-trafico-en-latinoamerica-el-ranking-de-los-minutos-perdidos-al-dia/,133
Rodrigo Muñoz,Estos son los terremotos más intensos de la historia,actualidad,2025-07-30T10:39:05-04:00,False,,/actualidad/estos-son-los-terremotos-mas-intensos-de-la-historia/,132
Jhojhanni Fiorini,Los 8 médicos empresarios más ricos del mundo,empresas,2025-12-25T15:06:43-04:00,False,,/empresas/los-8-medicos-empresarios-mas-ricos-del-mundo/,132
Rodrigo Muñoz,Papá Andrés: Un tributo al arte del ron premium,experiencias,2024-12-13T15:43:00-04:00,False,,/lifestyle/experiencias/papa-andres-un-tributo-al-arte-del-ron-premium/,131
Elba Reyes,Inglés en Latinoamérica: los países con mejor nivel y quién queda atrás,internacional,2026-03-18T10:25:20-04:00,False,,/money-invest/internacional-economia/ingles-en-latinoamerica-los-paises-con-mejor-nivel-y-quien-queda-atras/,130
Andrea Mercedes,Los 10 países con las playas más limpias del mundo: este es el único destino en LATAM que destaca,viajes,2026-07-09T16:46:14-04:00,False,,/lifestyle/los-10-paises-con-las-playas-mas-limpias-del-mundo-este-es-el-unico-destino-en-latam-que-destaca/,130
Elba Reyes,¿Por qué perdió República Dominicana ante Estados Unidos en baloncesto? Las claves del partido,actualidad,2026-07-06T15:51:43-04:00,False,,/actualidad/por-que-perdio-republica-dominicana-ante-estados-unidos-en-baloncesto-las-claves-del-partido/,130
Elba Reyes,WhatsApp: El truco oficial para cambiar de número sin perder tus chats ni grupos,devices,2026-05-13T16:47:01-04:00,False,,/technology/devices/whatsapp-el-truco-oficial-para-cambiar-de-numero-sin-perder-tus-chats-ni-grupos/,130
Andrea Mercedes,Alerta sanitaria en EE. UU.: Más de 100 contagiados por norovirus en un crucero de California,salud,2026-07-03T16:02:19-04:00,False,,/money-invest/daily-news/alerta-sanitaria-en-ee-uu-mas-de-100-contagiados-por-norovirus-en-un-crucero-de-california/,130
Jhojhanni Fiorini,Resultados de la lotería nacional del lunes 11 de mayo de 2026,actualidad,2026-05-12T09:16:10-04:00,False,,/actualidad/resultados-de-la-loteria-nacional-del-lunes-11-de-mayo-de-2026/,129
Rodrigo Muñoz,Ranking: Las 10 ciudades más caras para vivir con lujo en 2025,lifestyle,2025-08-07T15:30:27-04:00,False,,/lifestyle/ranking-las-10-ciudades-mas-caras-para-vivir-con-lujo-en-2025/,129
Gabriel Rico Albarrán,China y Rusia concluyen maniobras navales y despliegan fuerzas hacia el Pacífico,daily news,2026-07-13T11:47:49-04:00,False,,/money-invest/daily-news/china-y-rusia-concluyen-maniobras-navales-y-despliegan-fuerzas-hacia-el-pacifico/,129
Darling Gil,"Grow here, Go further",brand content,2026-06-24T13:37:01-04:00,False,,/empresas/brand-content/grow-here-go-further/,129
Jhojhanni Fiorini,"Los 10 mejores países para vivir en 2026 según calidad de vida, salud y seguridad",lifestyle,2026-02-06T09:50:53-04:00,False,,/lifestyle/los-10-mejores-paises-para-vivir-en-2026-segun-calidad-de-vida-salud-y-seguridad/,129
Jhojhanni Fiorini,¿Cuáles son los países más visitados de Latinoamérica? El ranking de impacto económico del turismo de atracciones,internacional,2026-07-13T15:23:30-04:00,False,,/money-invest/daily-news/paises-mas-visitados-latinoamerica-ranking-impacto-economico-turismo-atracciones-2024/,128
SIN_AUTOR,,,,False,404 Client Error: Not Found for url: https://revistamercado.do/empresas/sport-business/de-cuanto-es-la-fortuna-de-lionel-messi-y-cuanto-gana-en-inter-miami-en-2026/,/empresas/sport-business/de-cuanto-es-la-fortuna-de-lionel-messi-y-cuanto-gana-en-inter-miami-en-2026/,128
SIN_AUTOR,,,,False,,/rankings/manuel-grullon-2021/,128
Miguel Vega,"Rafael Bisonó, el padre de la vivienda económica en República Dominicana",visión emprendedora,2026-04-16T14:08:33-04:00,False,,/vision-emprendedora/rafael-bisono-el-padre-de-la-vivienda-economica-en-republica-dominicana/,128
Elba Reyes,Precio del dólar hoy en República Dominicana este Jueves 16 de julio de 2026,república dominicana,2026-07-16T08:23:06-04:00,False,,/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-jueves-16-de-julio-de-2026/,128
Andrea Mercedes,"Terremoto en Venezuela 2026 EN VIVO: Última hora de muertos, desaparecidos y réplicas",daily news,2026-06-29T12:19:26-04:00,False,,/money-invest/daily-news/terremoto-en-venezuela-2026-en-vivo-ultima-hora-de-muertos-desaparecidos-y-replicas/,127
SIN_AUTOR,,,,False,404 Client Error: Not Found for url: https://revistamercado.do/dining-out/top-5-hamburguesas-gourmet-en-santo-domingo-2025/,/dining-out/top-5-hamburguesas-gourmet-en-santo-domingo-2025/,127
Rodrigo Muñoz,Ranking: Las 8 ciudades latinoamericanas con más tráfico en 2025,infraestructura,2025-08-04T11:00:03-04:00,False,,/construccion/infraestructura/ranking-las-8-ciudades-latinoamericanas-con-mas-trafico-en-2025/,126
Gabriel Rico Albarrán,Final del Mundial 2026 rompe récord de audiencia con 63 millones de espectadores en EE. UU.,daily news,2026-07-22T12:36:37-04:00,False,,/money-invest/daily-news/final-del-mundial-2026-rompe-record-de-audiencia-con-63-millones-de-espectadores-en-ee-uu/,126
Gabriel Rico Albarrán,"La Unión Europea fortalecerá su alianza con la ASEAN con nuevos acuerdos estratégicos en Vietnam, Filipinas e Indonesia",daily news,2026-07-22T12:37:20-04:00,False,,/money-invest/daily-news/la-union-europea-fortalecera-su-alianza-con-la-asean-con-nuevos-acuerdos-estrategicos-en-vietnam-filipinas-e-indonesia/,126
Elba Reyes,¿Cómo activar el identificador de Android para saber quién llama sin responder?,devices,2026-07-06T17:32:50-04:00,False,,/technology/devices/como-activar-el-identificador-de-android-para-saber-quien-llama-sin-responder/,125
Gabriel Rico Albarrán,"Mbappé, goleador del Mundial 2026 y máximo artillero histórico con 22 tantos",daily news,2026-07-20T15:34:44-04:00,False,,/money-invest/daily-news/mbappe-goleador-del-mundial-2026-y-maximo-artillero-historico-con-22-tantos/,124
Ana Sosa,Elon Musk tendrá que esperar un año para vender acciones de SpaceX,business,2026-07-03T10:20:56-04:00,True,,/business/elon-musk-tendra-que-esperar-un-ano-para-vender-acciones-de-spacex/,124
Elba Reyes,Resultados de la Lotería Quiniela Real del lunes 22 junio de 2026,actualidad,2026-06-23T09:06:03-04:00,False,,/actualidad/resultados-de-la-loteria-quiniela-real-del-lunes-22-junio-de-2026/,124
Jhojhanni Fiorini,Las 7 mejores ideas de ingresos pasivos para ganar dinero en 2026,empresas,2026-03-02T16:52:11-04:00,False,,/empresas/las-7-mejores-ideas-de-ingresos-pasivos-para-ganar-dinero-en-2026/,123
Jhojhanni Fiorini,Resultados de la lotería nacional del martes 24 de marzo de 2026,actualidad,2026-03-25T08:43:43-04:00,False,,/actualidad/resultados-de-la-loteria-nacional-del-martes-24-de-marzo-de-2026/,123
Elba Reyes,Los países con mejor educación del mundo según la OCDE,money invest,2026-03-24T11:05:11-04:00,False,,/money-invest/los-paises-con-mejor-educacion-del-mundo-segun-la-ocde/,123
Edwin Lozada,Las universidades más caras del mundo en 2026: comparativo con cifras oficiales,money invest,2026-02-20T17:41:25-04:00,False,,/money-invest/universidades-mas-caras-del-mundo-2026-cuanto-cuesta-estudiar/,122
SIN_AUTOR,,,,False,404 Client Error: Not Found for url: https://revistamercado.do/services/7-campamentos-de-verano-llamativos-de-republica-dominicana-2024/,/services/7-campamentos-de-verano-llamativos-de-republica-dominicana-2024/,122
Elba Reyes,Así se jugarán los 16avos de final del Mundial 2026: fechas y horarios,sport business,2026-06-29T11:01:39-04:00,False,,/empresas/sport-business/asi-se-jugaran-los-16avos-de-final-del-mundial-2026-fechas-y-horarios/,122
Jhojhanni Fiorini,Las empresas de América Latina aumentan 15% el pago de dividendos en 2026 y el impacto en RD,empresas,2026-07-23T01:35:59-04:00,False,,/empresas/las-empresas-de-america-latina-aumentan-15-el-pago-de-dividendos-en-2026-y-el-impacto-en-rd/,122
